@code,コードが示す地域等,@name,ふりがな,"属する「市町村等をまとめた地域等」
(AreaForecastLocalMの@code値)","""気象警報・注意報""及び
""気象特別警報報知""で使用","""竜巻注意情報""で使用",高潮特別警報・警報・注意報発表対象,波浪特別警報・警報・注意報発表対象,"""土砂災害警戒情報""で使用","""指定河川洪水予報""で使用",,,,,,
3120102,気象庁予報警報規程別表第四の二に示す「鳥取市南部」の区域,鳥取市南部,とっとりしなんぶ,310012,1,1,0,0,1,0,,,,,,
3120200,鳥取県米子市,米子市,よなごし,310022,1,1,1,1,1,1,,,,,,
3120300,鳥取県倉吉市,倉吉市,くらよしし,310021,1,1,0,0,1,1,,,,,,
3120400,鳥取県境港市,境港市,さかいみなとし,310022,1,1,1,1,1,1,,,,,,
3130200,鳥取県岩美町,岩美町,いわみちょう,310011,1,1,1,1,1,1,,,,,,
3132500,鳥取県若桜町,若桜町,わかさちょう,310012,1,1,0,0,1,1,,,,,,
3132800,鳥取県智頭町,智頭町,ちづちょう,310012,1,1,0,0,1,1,,,,,,
3132900,鳥取県八頭町,八頭町,やずちょう,310012,1,1,0,0,1,1,,,,,,
3136400,鳥取県三朝町,三朝町,みささちょう,310021,1,1,0,0,1,1,,,,,,
3137000,鳥取県湯梨浜町,湯梨浜町,ゆりはまちょう,310021,1,1,1,1,1,1,,,,,,
3137100,鳥取県琴浦町,琴浦町,ことうらちょう,310021,1,1,1,1,1,1,,,,,,
3137200,鳥取県北栄町,北栄町,ほくえいちょう,310021,1,1,1,1,1,1,,,,,,
3138400,鳥取県日吉津村,日吉津村,ひえづそん,310022,1,1,1,1,1,1,,,,,,
3138600,鳥取県大山町,大山町,だいせんちょう,310022,1,1,1,1,1,1,,,,,,
3138900,鳥取県南部町,南部町,なんぶちょう,310022,1,1,0,0,1,1,,,,,,
3139000,鳥取県伯耆町,伯耆町,ほうきちょう,310022,1,1,0,0,0,1,,,,,,
3139011,鳥取県伯耆町のうち岩屋谷、遠藤、大殿、大原、押口、小野、金廻、上細見、岸本、清原、久古、口別所、小林、小町、坂長、須村、立岩、番原、福岡原、真野、丸山、吉定及び吉長,伯耆町岸本地域,ほうきちょうきしもとちいき,310022,0,0,0,0,1,0,,,,,,
3139012,鳥取県伯耆町のうち伯耆町岸本地域の区域を除く区域,伯耆町溝口地域,ほうきちょうみぞくちちいき,310022,0,0,0,0,1,0,,,,,,
3140100,鳥取県日南町,日南町,にちなんちょう,310023,1,1,0,0,1,1,,,,,,
3140200,鳥取県日野町,日野町,ひのちょう,310023,1,1,0,0,1,1,,,,,,
3140300,鳥取県江府町,江府町,こうふちょう,310023,1,1,0,0,1,1,,,,,,
3220100,島根県松江市,松江市,まつえし,320011,1,1,1,1,1,1,,,,,,
3220200,島根県浜田市,浜田市,はまだし,320022,1,1,1,1,1,1,,,,,,
3220300,島根県出雲市,出雲市,いずもし,320012,1,1,1,1,1,1,,,,,,
3220400,島根県益田市,益田市,ますだし,320023,1,1,1,1,1,1,,,,,,
3220500,島根県大田市,大田市,おおだし,320021,1,1,1,1,1,1,,,,,,
3220600,島根県安来市,安来市,やすぎし,320011,1,1,1,0,1,1,,,,,,
3220700,島根県江津市,江津市,ごうつし,320022,1,1,1,1,1,1,,,,,,
3220900,島根県雲南市,雲南市,うんなんし,320013,1,1,0,0,1,1,,,,,,
3234300,島根県奥出雲町,奥出雲町,おくいずもちょう,320013,1,1,0,0,1,1,,,,,,
3238600,島根県飯南町,飯南町,いいなんちょう,320013,1,1,0,0,1,1,,,,,,
3244100,島根県川本町,川本町,かわもとまち,320021,1,1,0,0,1,1,,,,,,
3244800,島根県美郷町,美郷町,みさとちょう,320021,1,1,0,0,1,1,,,,,,
3244900,島根県邑南町,邑南町,おおなんちょう,320021,1,1,0,0,1,1,,,,,,
3250100,島根県津和野町,津和野町,つわのちょう,320023,1,1,0,0,1,1,,,,,,
3250500,島根県吉賀町,吉賀町,よしかちょう,320023,1,1,0,0,1,1,,,,,,
3252500,島根県海士町,海士町,あまちょう,320030,1,1,1,1,1,1,,,,,,
3252600,島根県西ノ島町,西ノ島町,にしのしまちょう,320030,1,1,1,1,1,1,,,,,,
3252700,島根県知夫村,知夫村,ちぶむら,320030,1,1,1,1,1,1,,,,,,
3252800,島根県隠岐の島町,隠岐の島町,おきのしまちょう,320030,1,1,1,1,1,1,,,,,,
3310000,岡山県岡山市,岡山市,おかやまし,330011,1,1,1,1,1,1,,,,,,
3310100,岡山県岡山市のうち北区,,,,0,0,0,0,0,0,,,,,,
3310200,岡山県岡山市のうち中区,,,,0,0,0,0,0,0,,,,,,
3310300,岡山県岡山市のうち東区,,,,0,0,0,0,0,0,,,,,,
3310400,岡山県岡山市のうち南区,,,,0,0,0,0,0,0,,,,,,
3320200,岡山県倉敷市,倉敷市,くらしきし,330013,1,1,1,1,1,1,,,,,,
3320300,岡山県津山市,津山市,つやまし,330023,1,1,0,0,1,1,,,,,,
3320400,岡山県玉野市,玉野市,たまのし,330011,1,1,1,1,1,1,,,,,,
3320500,岡山県笠岡市,笠岡市,かさおかし,330014,1,1,1,1,1,1,,,,,,
3320700,岡山県井原市,井原市,いばらし,330014,1,1,0,0,1,1,,,,,,
3320800,岡山県総社市,総社市,そうじゃし,330013,1,1,0,0,1,1,,,,,,
3320900,岡山県高梁市,高梁市,たかはしし,330015,1,1,0,0,1,1,,,,,,
3321000,岡山県新見市,新見市,にいみし,330021,1,1,0,0,1,1,,,,,,
3321100,岡山県備前市,備前市,びぜんし,330012,1,1,1,1,1,1,,,,,,
3321200,岡山県瀬戸内市,瀬戸内市,せとうちし,330011,1,1,1,1,1,1,,,,,,
3321300,岡山県赤磐市,赤磐市,あかいわし,330012,1,1,0,0,1,1,,,,,,
3321400,岡山県真庭市,真庭市,まにわし,330022,1,1,0,0,1,1,,,,,,
3321500,岡山県美作市,美作市,みまさかし,330024,1,1,0,0,1,1,,,,,,
3321600,岡山県浅口市,浅口市,あさくちし,330014,1,1,1,1,1,1,,,,,,
3334600,岡山県和気町,和気町,わけちょう,330012,1,1,0,0,1,1,,,,,,
3342300,岡山県早島町,早島町,はやしまちょう,330013,1,1,0,0,1,1,,,,,,
3344500,岡山県里庄町,里庄町,さとしょうちょう,330014,1,1,0,0,1,1,,,,,,
3346100,岡山県矢掛町,矢掛町,やかげちょう,330014,1,1,0,0,1,1,,,,,,
3358600,岡山県新庄村,新庄村,しんじょうそん,330022,1,1,0,0,1,1,,,,,,
3360600,岡山県鏡野町,鏡野町,かがみのちょう,330023,1,1,0,0,1,1,,,,,,
3362200,岡山県勝央町,勝央町,しょうおうちょう,330024,1,1,0,0,1,1,,,,,,
3362300,岡山県奈義町,奈義町,なぎちょう,330024,1,1,0,0,1,1,,,,,,
3364300,岡山県西粟倉村,西粟倉村,にしあわくらそん,330024,1,1,0,0,1,1,,,,,,
3366300,岡山県久米南町,久米南町,くめなんちょう,330023,1,1,0,0,1,1,,,,,,
3366600,岡山県美咲町,美咲町,みさきちょう,330023,1,1,0,0,1,1,,,,,,
3368100,岡山県吉備中央町,吉備中央町,きびちゅうおうちょう,330011,1,1,0,0,1,1,,,,,,
3410000,広島県広島市,広島市,ひろしまし,340011,1,1,1,1,1,1,,,,,,
3410100,広島県広島市のうち中区,,,,0,0,0,0,0,0,,,,,,
3410200,広島県広島市のうち東区,,,,0,0,0,0,0,0,,,,,,
3410300,広島県広島市のうち南区,,,,0,0,0,0,0,0,,,,,,
3410400,広島県広島市のうち西区,,,,0,0,0,0,0,0,,,,,,
3410500,広島県広島市のうち安佐南区,,,,0,0,0,0,0,0,,,,,,
3410600,広島県広島市のうち安佐北区,,,,0,0,0,0,0,0,,,,,,
3410700,広島県広島市のうち安芸区,,,,0,0,0,0,0,0,,,,,,
3410800,広島県広島市のうち佐伯区,,,,0,0,0,0,0,0,,,,,,
3420200,広島県呉市,呉市,くれし,340011,1,1,1,1,1,1,,,,,,
3420300,広島県竹原市,竹原市,たけはらし,340013,1,1,1,1,1,1,,,,,,
3420400,広島県三原市,三原市,みはらし,340012,1,1,1,1,1,1,,,,,,
3420500,広島県尾道市,尾道市,おのみちし,340012,1,1,1,1,1,1,,,,,,
3420700,広島県福山市,福山市,ふくやまし,340012,1,1,1,1,1,1,,,,,,
3420800,広島県府中市,府中市,ふちゅうし,340012,1,1,0,0,1,1,,,,,,
3420900,広島県三次市,三次市,みよしし,340021,1,1,0,0,1,1,,,,,,
3421000,広島県庄原市,庄原市,しょうばらし,340021,1,1,0,0,1,1,,,,,,
3421100,広島県大竹市,大竹市,おおたけし,340011,1,1,1,1,1,1,,,,,,
3421200,広島県東広島市,東広島市,ひがしひろしまし,340013,1,1,1,1,1,1,,,,,,
3421300,広島県廿日市市,廿日市市,はつかいちし,340011,1,1,1,1,1,1,,,,,,
3421400,広島県安芸高田市,安芸高田市,あきたかたし,340022,1,1,0,0,1,1,,,,,,
3421500,広島県江田島市,江田島市,えたじまし,340011,1,1,1,1,1,1,,,,,,
3430200,広島県府中町,府中町,ふちゅうちょう,340011,1,1,0,0,1,1,,,,,,
3430400,広島県海田町,海田町,かいたちょう,340011,1,1,1,1,1,1,,,,,,
3430700,広島県熊野町,熊野町,くまのちょう,340011,1,1,0,0,1,1,,,,,,
3430900,広島県坂町,坂町,さかちょう,340011,1,1,1,1,1,1,,,,,,
3436800,広島県安芸太田町,安芸太田町,あきおおたちょう,340022,1,1,0,0,1,1,,,,,,
3436900,広島県北広島町,北広島町,きたひろしまちょう,340022,1,1,0,0,1,1,,,,,,
3443100,広島県大崎上島町,大崎上島町,おおさきかみじまちょう,340013,1,1,1,1,1,1,,,,,,
3446200,広島県世羅町,世羅町,せらちょう,340012,1,1,0,0,1,1,,,,,,
3454500,広島県神石高原町,神石高原町,じんせきこうげんちょう,340012,1,1,0,0,1,1,,,,,,
3520100,山口県下関市,下関市,しものせきし,350011,1,1,1,1,1,1,,,,,,
3520200,山口県宇部市,宇部市,うべし,350012,1,1,1,1,1,1,,,,,,
3520300,山口県山口市,山口市,やまぐちし,350021,1,1,1,1,1,1,,,,,,
3520400,山口県萩市,萩市,はぎし,350041,1,1,1,1,1,1,,,,,,
3520600,山口県防府市,防府市,ほうふし,350021,1,1,1,1,1,1,,,,,,
3520700,山口県下松市,下松市,くだまつし,350022,1,1,1,1,1,1,,,,,,
3520800,山口県岩国市,岩国市,いわくにし,350031,1,1,1,1,1,1,,,,,,
3521000,山口県光市,光市,ひかりし,350032,1,1,1,1,1,1,,,,,,
3521100,山口県長門市,長門市,ながとし,350042,1,1,1,1,1,1,,,,,,
3521200,山口県柳井市,柳井市,やないし,350032,1,1,1,1,1,1,,,,,,
3521300,山口県美祢市,美祢市,みねし,350041,1,1,0,0,1,1,,,,,,
3521500,山口県周南市,周南市,しゅうなんし,350022,1,1,1,1,1,1,,,,,,
3521600,山口県山陽小野田市,山陽小野田市,さんようおのだし,350012,1,1,1,1,1,1,,,,,,
3530500,山口県周防大島町,周防大島町,すおうおおしまちょう,350032,1,1,1,1,1,1,,,,,,
3532100,山口県和木町,和木町,わきちょう,350031,1,1,1,1,1,1,,,,,,
3534100,山口県上関町,上関町,かみのせきちょう,350032,1,1,1,1,1,1,,,,,,
3534300,山口県田布施町,田布施町,たぶせちょう,350032,1,1,1,1,1,1,,,,,,
3534400,山口県平生町,平生町,ひらおちょう,350032,1,1,1,1,1,1,,,,,,
3550200,山口県阿武町,阿武町,あぶちょう,350041,1,1,1,1,1,1,,,,,,
3620100,徳島県徳島市,徳島市,とくしまし,360011,1,1,1,1,1,1,,,,,,
3620200,徳島県鳴門市,鳴門市,なるとし,360011,1,1,1,1,1,1,,,,,,
3620300,徳島県小松島市,小松島市,こまつしまし,360011,1,1,1,1,1,1,,,,,,
3620400,徳島県阿南市,阿南市,あなんし,360021,1,1,1,1,1,1,,,,,,
3620500,徳島県吉野川市,吉野川市,よしのがわし,360012,1,1,0,0,0,1,,,,,,
3620511,徳島県吉野川市のうち鴨島町,吉野川市鴨島町,よしのがわしかもじまちょう,360012,0,0,0,0,1,0,,,,,,
3620512,徳島県吉野川市のうち川島町,吉野川市川島町,よしのがわしかわしまちょう,360012,0,0,0,0,1,0,,,,,,
3620513,徳島県吉野川市のうち山川町,吉野川市山川町,よしのがわしやまかわちょう,360012,0,0,0,0,1,0,,,,,,
3620514,徳島県吉野川市のうち美郷,吉野川市美郷,よしのがわしみさと,360012,0,0,0,0,1,0,,,,,,
3620600,徳島県阿波市,阿波市,あわし,360012,1,1,0,0,0,1,,,,,,
3620611,徳島県阿波市のうち吉野町,阿波市吉野町,あわしよしのちょう,360012,0,0,0,0,1,0,,,,,,
3620612,徳島県阿波市のうち土成町,阿波市土成町,あわしどなりちょう,360012,0,0,0,0,1,0,,,,,,
3620613,徳島県阿波市のうち市場町,阿波市市場町,あわしいちばちょう,360012,0,0,0,0,1,0,,,,,,
3620614,徳島県阿波市のうち阿波町,阿波市阿波町,あわしあわちょう,360012,0,0,0,0,1,0,,,,,,
3620700,徳島県美馬市,美馬市,みまし,,0,0,0,0,0,1,,,,,,
3620701,気象庁予報警報規程別表第四の二に示す「美馬市脇・美馬・穴吹」の区域,美馬市脇・美馬・穴吹,みましわき・みま・あなぶき,360012,1,1,0,0,0,0,,,,,,
3620702,気象庁予報警報規程別表第四の二に示す「美馬市木屋平」の区域,美馬市木屋平,みましこやだいら,360013,1,1,0,0,1,0,,,,,,
3620711,徳島県美馬市のうち脇町,美馬市脇町,みましわきまち,360012,0,0,0,0,1,0,,,,,,
3620712,徳島県美馬市のうち美馬町,美馬市美馬町,みましみまちょう,360012,0,0,0,0,1,0,,,,,,
3620713,徳島県美馬市のうち穴吹町,美馬市穴吹町,みましあなぶきちょう,360012,0,0,0,0,1,0,,,,,,
3620800,徳島県三好市,三好市,みよしし,360014,1,1,0,0,0,1,,,,,,
3620811,徳島県三好市のうち三野町,三好市三野町,みよししみのちょう,360014,0,0,0,0,1,0,,,,,,
3620812,徳島県三好市のうち池田町,三好市池田町,みよししいけだちょう,360014,0,0,0,0,1,0,,,,,,
3620813,徳島県三好市のうち山城町,三好市山城町,みよししやましろちょう,360014,0,0,0,0,1,0,,,,,,
3620814,徳島県三好市のうち井川町,三好市井川町,みよししいかわちょう,360014,0,0,0,0,1,0,,,,,,
3620815,徳島県三好市のうち東祖谷,三好市東祖谷,みよししひがしいや,360014,0,0,0,0,1,0,,,,,,
3620816,徳島県三好市のうち西祖谷山村,三好市西祖谷山村,みよししにしいややまむら,360014,0,0,0,0,1,0,,,,,,
3630100,徳島県勝浦町,勝浦町,かつうらちょう,360022,1,1,0,0,1,1,,,,,,
3630200,徳島県上勝町,上勝町,かみかつちょう,360022,1,1,0,0,1,1,,,,,,
3632100,徳島県佐那河内村,佐那河内村,さなごうちそん,360013,1,1,0,0,1,1,,,,,,
3634100,徳島県石井町,石井町,いしいちょう,360012,1,1,0,0,1,1,,,,,,
3634200,徳島県神山町,神山町,かみやまちょう,360013,1,1,0,0,1,1,,,,,,
3636800,徳島県那賀町,那賀町,なかちょう,360022,1,1,0,0,0,1,,,,,,
3636811,徳島県那賀町のうち阿井、小仁宇、土佐、中山、仁宇、百合、百合谷、和食及び和食郷,那賀町鷲敷地域,なかちょうわじきちいき,360022,0,0,0,0,1,0,,,,,,
3636812,徳島県那賀町のうち鮎川、相名、朝生、井ノ谷、入野、請ノ谷、牛輪、内山、馬路、榎谷、大久保、雄、蔭谷、竹ヶ谷、谷内、西納、延野、鉢、花瀬、日浦、平野、朴野、簗ノ上、横石及び吉野,那賀町相生地域,なかちょうあいおいちいき,360022,0,0,0,0,1,0,,,,,,
3636813,徳島県那賀町のうち臼ケ谷、大戸、大殿、音谷、海川、川俣、御所谷、小計、小浜、桜谷、丈ケ谷、菖蒲、白石、長安、成瀬、拝宮、東尾、桧曽根、日真、平谷、深森、府殿、古屋及び水崎,那賀町上那賀地域,なかちょうかみなかちいき,360022,0,0,0,0,1,0,,,,,,
3636814,徳島県那賀町のうち阿津江、出羽、岩倉、小畠、掛盤、川成、木頭、木頭名、小泉、坂州、沢谷、高野、寺内、当山及び横谷,那賀町木沢地域,なかちょうきさわちいき,360022,0,0,0,0,1,0,,,,,,
3636815,徳島県那賀町のうち木頭出原、木頭折宇、木頭北川、木頭助、木頭西宇、木頭南宇及び木頭和無田,那賀町木頭地域,なかちょうきとうちいき,360022,0,0,0,0,1,0,,,,,,
3638300,徳島県牟岐町,牟岐町,むぎちょう,360023,1,1,1,1,1,1,,,,,,
3638700,徳島県美波町,美波町,みなみちょう,360023,1,1,1,1,0,1,,,,,,
3638711,徳島県美波町のうち伊座利、阿部、志和岐、東由岐、西の地、港町、西由岐、田井及び木岐,美波町由岐地域,みなみちょうゆきちいき,360023,0,0,0,0,1,0,,,,,,
3638712,徳島県美波町のうち赤松、恵比須浜、奥河内、北河内、西河内、日和佐浦及び山河内,美波町日和佐地域,みなみちょうひわさちいき,360023,0,0,0,0,1,0,,,,,,
3638800,徳島県海陽町,海陽町,かいようちょう,360023,1,1,1,1,0,1,,,,,,
3638811,徳島県海陽町のうち相川、浅川、大里、小川、神野、四方原、熟田、多良、平井、吉野及び若松,海陽町海南地域,かいようちょうかいなんちいき,360023,0,0,0,0,1,0,,,,,,
3638812,徳島県海陽町のうち大井、奥浦、櫛川、芝、高園、富田、鞆浦、中山、野江及び吉田,海陽町海部地域,かいようちょうかいふちいき,360023,0,0,0,0,1,0,,,,,,
3638813,徳島県海陽町のうち尾崎、角坂、久尾、芥附、久保、小谷、塩深、宍喰浦、日比原、広岡及び船津,海陽町宍喰地域,かいようちょうししくいちいき,360023,0,0,0,0,1,0,,,,,,
3640100,徳島県松茂町,松茂町,まつしげちょう,360011,1,1,1,1,1,1,,,,,,
3640200,徳島県北島町,北島町,きたじまちょう,360011,1,1,1,0,1,1,,,,,,
3640300,徳島県藍住町,藍住町,あいずみちょう,360011,1,1,0,0,1,1,,,,,,
3640400,徳島県板野町,板野町,いたのちょう,360011,1,1,0,0,1,1,,,,,,
3640500,徳島県上板町,上板町,かみいたちょう,360012,1,1,0,0,1,1,,,,,,
3646800,徳島県つるぎ町,つるぎ町,つるぎちょう,,0,0,0,0,0,1,,,,,,
3646801,気象庁予報警報規程別表第四の二に示す「つるぎ町半田・貞光」の区域,つるぎ町半田・貞光,つるぎちょうはんだ・さだみつ,360012,1,1,0,0,0,0,,,,,,
3646802,気象庁予報警報規程別表第四の二に示す「つるぎ町一宇」の区域,つるぎ町一宇,つるぎちょういちう,360013,1,1,0,0,1,0,,,,,,
3646811,徳島県つるぎ町のうち半田,つるぎ町半田,つるぎちょうはんだ,360012,0,0,0,0,1,0,,,,,,
3646812,徳島県つるぎ町のうち貞光,つるぎ町貞光,つるぎちょうさだみつ,360012,0,0,0,0,1,0,,,,,,
3648900,徳島県東みよし町,東みよし町,ひがしみよしちょう,360014,1,1,0,0,0,1,,,,,,
3648911,徳島県東みよし町のうち昼間、足代及び東山,東みよし町三好地域,ひがしみよしちょうみよしちいき,360014,0,0,0,0,1,0,,,,,,
3648912,徳島県東みよし町のうち加茂、毛田、中庄及び西庄,東みよし町三加茂地域,ひがしみよしちょうみかもちいき,360014,0,0,0,0,1,0,,,,,,
3720100,香川県高松市,高松市,たかまつし,370001,1,1,1,1,1,1,,,,,,
3720200,香川県丸亀市,丸亀市,まるがめし,370004,1,1,1,1,1,1,,,,,,
3720300,香川県坂出市,坂出市,さかいでし,370004,1,1,1,1,1,1,,,,,,
3720400,香川県善通寺市,善通寺市,ぜんつうじし,370004,1,1,0,0,1,1,,,,,,
3720500,香川県観音寺市,観音寺市,かんおんじし,370005,1,1,1,1,1,1,,,,,,
3720600,香川県さぬき市,さぬき市,さぬきし,370003,1,1,1,1,1,1,,,,,,
3720700,香川県東かがわ市,東かがわ市,ひがしかがわし,370003,1,1,1,1,1,1,,,,,,
3720800,香川県三豊市,三豊市,みとよし,370005,1,1,1,1,1,1,,,,,,
3732200,香川県土庄町,土庄町,とのしょうちょう,370002,1,1,1,1,1,1,,,,,,
3732400,香川県小豆島町,小豆島町,しょうどしまちょう,370002,1,1,1,1,1,1,,,,,,
3734100,香川県三木町,三木町,みきちょう,370003,1,1,0,0,1,1,,,,,,
3736400,香川県直島町,直島町,なおしまちょう,370001,1,1,1,1,1,1,,,,,,
3738600,香川県宇多津町,宇多津町,うたづちょう,370004,1,1,1,1,1,1,,,,,,
3738700,香川県綾川町,綾川町,あやがわちょう,370004,1,1,0,0,1,1,,,,,,
3740300,香川県琴平町,琴平町,ことひらちょう,370004,1,1,0,0,1,1,,,,,,
